,Reaction Products,Counts,Frequency [%]
2436,pi-+n+n+p+p+T3+He3+F18,1,0.001
2437,pi-+n+n+n+n+p+p+p+p+D2+He4+N14,1,0.001
2438,pi-+n+n+n+p+p+p+p+T3+F18,1,0.001
2439,pi-+n+n+n+n+p+p+p+p+p+F19,1,0.001
2440,pi-+n+p+p+He4+Li6+C12+C12+C12,1,0.001
2441,pi++n+n+n+p+p+Be9+C12,1,0.001
2442,n+n+p+p+p+C12+Mg25,1,0.001
2443,n+n+n+p+p+p+p+p+He6+C14,1,0.001
2444,pi++n+n+n+n+p+He4+He4+C12+C12+C12,1,0.001
2445,n+n+n+n+n+n+p+p+p+p+He4+He4+He4+Li6,1,0.001
2446,pi-+n+n+n+p+p+p+p+Na22,1,0.001
2447,pi-+n+n+n+n+p+p+p+p+p+D2+D2+D2+T3+He3+Li7,1,0.001
2448,n+n+n+n+n+p+p+He3+He3+C12+C12,1,0.001
2449,n+n+n+n+p+p+p+D2+D2+T3+N14,1,0.001
2450,n+n+p+D2+T3+He4+He4+C12,1,0.001
2451,pi-+p+D2+B10+C12,1,0.001
2452,n+n+n+n+p+p+p+p+D2+D2+D2+C12,1,0.001
2453,n+n+n+n+p+D2+Be7+N14,1,0.001
2454,n+n+n+p+p+p+T3+He4+C12+C12+Al27,1,0.001
2455,pi-+n+n+p+p+p+C12+Mg24,1,0.001
2456,n+n+He4+He4+He4+N14,1,0.001
2457,pi++n+n+n+D2+He4+He4+C12+C12,1,0.001
2458,n+n+n+p+D2+D2+D2+He3+C12+C12,1,0.001
2459,n+n+p+p+p+D2+C12+F21,1,0.001
2460,pi-+p+p+D2+D2+He4+He4+C12,1,0.001
2461,n+n+p+p+p+C11,1,0.001
2462,n+p+p+D2+Be9+C12,1,0.001
2463,pi-+n+n+p+p+D2+He4+Li6+C12,1,0.001
2464,p+p+p+p+C13,1,0.001
2465,n+n+n+p+p+p+He4+He4+C12+Al27,1,0.001
2466,n+n+n+n+n+n+p+p+p+p+p+D2+D2+C13,1,0.001
2467,n+p+p+D2+He3+He6+C13,1,0.001
2468,n+n+n+n+n+p+p+p+p+p+He4+N15,1,0.001
2469,n+n+p+p+C12+C12+C12+Na24,1,0.001
2470,n+p+p+p+B11+C12+C12+C12+C12+C12,1,0.001
2471,pi-+p+p+C12+Al27,1,0.001
2472,pi-+n+n+n+p+p+p+p+p+C13+F20,1,0.001
2473,n+n+n+n+p+p+p+p+Li6+C14,1,0.001
2474,n+n+p+D2+He4+He4+C12+C12+C12+Al27,1,0.001
2475,n+n+p+He4+C12+C12+Ne21,1,0.001
2476,n+n+n+n+p+p+p+D2+He4+He4+He4+Li7+C12,1,0.001
2477,n+n+n+p+p+C12+C12+C12+Na23,1,0.001
2478,n+p+p+p+B11+Al27,1,0.001
2479,n+n+n+p+p+D2+T3+He4+N14,1,0.001
2480,pi-+n+n+p+p+p+B11+C12,1,0.001
2481,n+n+n+p+p+D2+He3+He4+Al27,1,0.001
2482,n+n+p+p+He4+He4+C12+N16,1,0.001
2483,n+n+n+n+p+D2+He3+He4+He4+B10,1,0.001
2484,n+n+n+n+p+p+p+Li7+N14,1,0.001
2485,pi++n+p+Be10+N16,1,0.001
2486,n+n+n+n+n+n+p+p+p+p+D2+D2+N14,1,0.001
2487,n+n+n+n+p+p+D2+C12+Na21,1,0.001
2488,n+n+n+p+p+D2+He4+He4+C12+C12,1,0.001
2489,pi-+n+p+p+p+p+H4+He4,1,0.001
2490,pi-+n+n+p+p+p+T3+He4+C12+O16,1,0.001
2491,n+n+n+n+p+p+Be7+N15,1,0.001
2492,pi-+n+n+p+p+T3+Be6,1,0.001
2493,n+p+C12+C12+C12+C12+Al27,1,0.001
2494,n+p+p+p+T3+T3+T3+C12,1,0.001
2495,pi-+n+n+n+p+p+p+D2+D2+He4+N14,1,0.001
2496,pi-+n+n+p+p+He3+Li7,1,0.001
2497,n+D2+D2+D2+He4+He4+He4+Be9,1,0.001
2498,n+p+p+T3+He4+He4+C12+Al27,1,0.001
2499,pi-+n+n+He3+He4+Li4+C12,1,0.001
2500,pi-+n+n+p+C12+C12+Al25,1,0.001
2501,pi++n+n+n+p+He4+Li6+C12,1,0.001
2502,p+p+D2+D2+He7,1,0.001
2503,n+n+n+p+D2+He3+He4+C12+C12+C12,1,0.001
2504,pi-+n+n+n+p+p+p+p+T3+He4,1,0.001
2505,pi-+n+n+p+p+p+p+He4+He4+C12+C12+C12+C12,1,0.001
2506,n+n+p+p+T3+He4+He4+C13,1,0.001
2507,n+n+n+n+p+p+p+p+D2+F19,1,0.001
2508,pi-+n+n+n+D2+C8+C12,1,0.001
2509,n+n+n+D2+He4+Ne19,1,0.001
2510,n+p+p+T3+T3+He4+C12+C12,1,0.001
2511,n+p+p+D2+He4+Li6,1,0.001
2512,p+p+p+p+p+C12+C13,1,0.001
2513,n+p+p+p+p+C12+C12+C12+C12+C12+C12+C12,1,0.001
2514,p+p+p+p+p+Al27,1,0.001
2515,p+p+D2+Be10,1,0.001
2516,pi-+n+p+p+p+T3+Li6+C12,1,0.001
2517,n+n+p+p+p+C11+C12,1,0.001
2518,pi-+n+n+n+p+p+p+p+Li6+C12+C12,1,0.001
2519,p+p+p+He4+He7,1,0.001
2520,n+p+p+p+p+p+C12+C12+C12,1,0.001
2521,n+n+n+n+p+p+He4+F18+Al27,1,0.001
2522,n+n+n+p+p+p+p+p+T3+He4+C12,1,0.001
2523,n+p+B11+C12+C13,1,0.001
2524,pi-+pi++n+n+n+n+p+p+He3+He4,1,0.001
2525,n+n+p+D2+D2+T3+He4+He4+He4+Li6+C12,1,0.001
2526,n+n+n+p+He4+He4+C12+O16,1,0.001
2527,n+n+n+p+p+p+p+Be10+B11,1,0.001
2528,n+p+p+p+p+p+Be10,1,0.001
2529,n+n+n+n+n+p+p+p+D2+He3+C12+C12,1,0.001
2530,n+p+p+p+C12+C12+C12+C12,1,0.001
2531,pi-+n+n+n+p+p+He3+He4+He4+C12,1,0.001
2532,n+n+n+n+p+p+p+p+He4+O17,1,0.001
2533,p+T3+B10,1,0.001
2534,pi++n+n+n+n+p+p+D2+D2+He4+C12,1,0.001
2535,n+n+p+p+p+H4+He4+C13,1,0.001
2536,pi-+n+n+p+p+C12+C12+C12+C12,1,0.001
2537,pi-+n+n+p+p+p+p+T3+He4+N15,1,0.001
2538,n+n+n+p+C11+C12+C13,1,0.001
2539,p+p+Be11+C12,1,0.001
2540,n+n+p+T3+Na22,1,0.001
2541,n+n+n+n+p+p+p+p+D2+D2+He3,1,0.001
2542,pi-+pi++n+p+p+T3+He4+He4+C12,1,0.001
2543,pi++n+n+n+n+p+p+p+T3+He4+C12+C12,1,0.001
2544,pi-+n+p+p+p+Mg25,1,0.001
2545,n+n+p+He4+Be7+C12+Al27,1,0.001
2546,n+n+n+n+n+n+p+p+p+p+He3+N15,1,0.001
2547,n+n+n+p+p+p+Li7+N15,1,0.001
2548,pi++n+n+p+p+Li9+C12,1,0.001
2549,n+p+p+p+p+D2+D2+He6,1,0.001
2550,n+n+n+p+p+p+p+p+T3+He4+C12+C12,1,0.001
2551,n+p+p+p+p+C12+C12+Al27+Al27,1,0.001
2552,n+n+n+He3+He3+He4+C12+C12,1,0.001
2553,n+p+B11+C12+C12+C12+C12,1,0.001
2554,p+D2+T3+H4+He3,1,0.001
2555,pi++n+n+n+n+n+p+p+p+D2+He4,1,0.001
2556,pi-+n+p+D2+He3+Li6+C12,1,0.001
2557,pi-+p+p+p+Be11+C12,1,0.001
2558,pi-+n+n+p+p+p+p+T3+He4+Al27,1,0.001
2559,n+n+n+n+p+D2+D2+He3+He4+He4+He4+He4,1,0.001
2560,n+p+Li7+F19,1,0.001
2561,pi++n+n+p+p+T3+T3+T3+C12,1,0.001
2562,n+n+n+n+p+p+p+p+p+D2+He4+C12+C12,1,0.001
2563,n+n+n+n+n+p+p+p+D2+He3+C12+C12+C12,1,0.001
2564,C12+C12+C12+C12+C12+C12,1,0.001
2565,p+p+D2+C12+Mg26,1,0.001
2566,n+n+n+p+D2+T3+Li4+C12,1,0.001
2567,n+n+B11+O15,1,0.001
2568,n+n+n+p+C10+Al27,1,0.001
2569,n+n+n+n+n+n+p+p+p+He4+He4+C11,1,0.001
2570,pi-+n+n+n+p+p+C11+C12,1,0.001
2571,pi-+n+p+D2+He3+Li7,1,0.001
2572,n+n+p+p+B10+C12+Al27,1,0.001
2573,pi-+n+n+n+p+p+p+p+p+p+H4+C12,1,0.001
2574,n+n+n+p+p+p+p+p+T3+He4+C13,1,0.001
2575,pi++n+n+n+He4+Li6+C12+C12,1,0.001
2576,n+n+n+p+He3+Li6+C12+C12+C12,1,0.001
2577,pi-+n+n+n+p+p+p+p+T3+He3+C12,1,0.001
2578,pi++n+n+n+n+n+n+p+p+p+p+T3+C12,1,0.001
